,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Open,High,Low,Close,Volume
1188,1188,7204,7204,2021-12-17 08:00:00,47098,47292,46762,46993,8
1189,1189,4318,4318,2020-02-27 04:00:00,8653,8793,8649,8729,77
1190,1190,4507,4507,2020-04-10 16:00:00,6815,6904,6798,6865,152
1191,1191,3205,3205,2019-06-11 00:00:00,7944,7948,7885,7892,8
1192,1192,5585,5585,2020-12-16 00:00:00,19354,19472,19300,19349,8
1193,1193,4925,4925,2020-07-17 08:00:00,9042,9125,9037,9103,8
1194,1194,4409,4409,2020-03-19 08:00:00,5371,5823,5358,5823,217
1195,1195,6159,6159,2021-04-26 12:00:00,53523,53946,52939,53332,8
1196,1196,2082,2082,2018-09-24 04:00:00,6634,6636,6563,6576,8
1197,1197,7040,7040,2021-11-10 20:00:00,65766,66078,62885,64911,8
1198,1198,7505,7505,2022-02-24 04:00:00,35045,35830,34299,35491,8
1199,1199,3912,3912,2019-11-21 20:00:00,7529,7619,7519,7619,69
1200,1200,6523,6523,2021-07-16 08:00:00,31435,31747,31001,31671,8
1201,1201,7493,7493,2022-02-22 04:00:00,36580,37215,36515,37104,8
1202,1202,2174,2174,2018-10-15 12:00:00,6593,6621,6302,6360,8
1203,1203,216,216,2017-07-12 12:00:00,2340,2394,2323,2392,477
1204,1204,7602,7602,2022-03-17 20:00:00,40665,41059,40225,40300,8
1205,1205,6018,6018,2021-03-24 20:00:00,54003,54180,51680,52579,8
1206,1206,557,557,2017-10-05 00:00:00,4222,4241,4148,4170,290
1207,1207,3635,3635,2019-09-18 16:00:00,10135,10149,10079,10137,41
1208,1208,6829,6829,2021-09-23 20:00:00,44641,44934,44343,44612,8
1209,1209,7689,7689,2022-04-07 04:00:00,43366,43593,43188,43562,8
1210,1210,3211,3211,2019-06-12 00:00:00,7779,8022,7771,7933,17
1211,1211,194,194,2017-07-06 20:00:00,2597,2609,2593,2607,396
1212,1212,1415,1415,2018-04-20 00:00:00,8276,8324,8179,8184,270
1213,1213,4658,4658,2020-05-17 20:00:00,9676,9729,9553,9715,122
1214,1214,4171,4171,2020-01-23 16:00:00,8260,8300,8222,8297,69
1215,1215,5423,5423,2020-11-09 20:00:00,15362,15425,15178,15291,8
1216,1216,2612,2612,2019-01-24 08:00:00,3484,3510,3471,3509,8
1217,1217,5479,5479,2020-11-22 20:00:00,18548,18654,18090,18127,8
1218,1218,3959,3959,2019-12-03 16:00:00,7272,7308,7241,7253,71
1219,1219,1802,1802,2018-07-19 12:00:00,7360,7447,7296,7307,262
1220,1220,4666,4666,2020-05-19 04:00:00,9465,9764,9461,9743,177
1221,1221,3590,3590,2019-09-09 04:00:00,10270,10274,10015,10085,101
1222,1222,6727,6727,2021-09-01 08:00:00,47320,47797,47292,47682,8
1223,1223,6210,6210,2021-05-06 20:00:00,55912,57070,55898,56403,8
1224,1224,3148,3148,2019-05-28 12:00:00,8664,8683,8509,8602,18
1225,1225,6040,6040,2021-03-30 08:00:00,57918,59394,57831,59136,8
1226,1226,1930,1930,2018-08-19 20:00:00,6468,6484,6417,6448,8
1227,1227,2264,2264,2018-11-05 12:00:00,6343,6364,6340,6344,8
1228,1228,5950,5950,2021-03-09 20:00:00,54338,55752,53887,55511,8
1229,1229,3998,3998,2019-12-12 04:00:00,7083,7106,7047,7067,72
1230,1230,608,608,2017-10-17 12:00:00,5561,5614,5561,5576,272
1231,1231,2090,2090,2018-09-25 12:00:00,6381,6381,6307,6330,8
1232,1232,656,656,2017-10-27 12:00:00,5782,5797,5692,5765,469
1233,1233,6707,6707,2021-08-27 04:00:00,46885,47524,46818,47151,8
1234,1234,2714,2714,2019-02-15 20:00:00,3505,3508,3504,3504,7
1235,1235,43,43,2017-06-01 00:00:00,2319,2402,2311,2397,738
1236,1236,6924,6924,2021-10-15 04:00:00,59543,59935,58757,58887,8
1237,1237,3609,3609,2019-09-12 08:00:00,10087,10180,10063,10178,68
1238,1238,560,560,2017-10-05 12:00:00,4318,4333,4286,4311,213
1239,1239,511,511,2017-09-25 08:00:00,3755,3780,3747,3777,31
1240,1240,1117,1117,2018-02-12 00:00:00,8162,8518,8121,8445,8
1241,1241,3296,3296,2019-07-02 04:00:00,9839,10205,9657,10131,156
1242,1242,2848,2848,2019-03-19 12:00:00,3908,3938,3907,3931,39
1243,1243,2352,2352,2018-11-23 20:00:00,4156,4213,4156,4199,2
1244,1244,2016,2016,2018-09-07 04:00:00,6426,6465,6377,6390,8
1245,1245,2902,2902,2019-04-01 12:00:00,4071,4093,4067,4086,8
1246,1246,7551,7551,2022-03-07 12:00:00,38554,39562,38503,38772,8
1247,1247,3083,3083,2019-05-13 16:00:00,7862,7916,7705,7807,28
1248,1248,4406,4406,2020-03-18 20:00:00,5282,5417,5236,5306,184
1249,1249,2946,2946,2019-04-10 20:00:00,5243,5285,5205,5249,29
1250,1250,7145,7145,2021-12-03 20:00:00,53428,54000,53338,53594,2
1251,1251,6276,6276,2021-05-21 12:00:00,40521,41717,36161,37072,8
1252,1252,4954,4954,2020-07-24 04:00:00,9488,9503,9421,9458,8
1253,1253,3941,3941,2019-11-28 16:00:00,7558,7601,7513,7529,103
1254,1254,1310,1310,2018-03-27 12:00:00,7868,8059,7860,8024,277
1255,1255,1169,1169,2018-02-22 12:00:00,9866,10070,9717,9873,202
1256,1256,4975,4975,2020-07-29 16:00:00,11217,11237,11099,11162,8
1257,1257,3361,3361,2019-07-17 00:00:00,9447,9492,9189,9403,158
1258,1258,1179,1179,2018-02-26 00:00:00,9524,9718,9523,9613,257
1259,1259,6711,6711,2021-08-27 20:00:00,48874,49031,48848,48948,2
1260,1260,5253,5253,2020-10-01 12:00:00,10872,10880,10432,10490,8
1261,1261,4116,4116,2020-01-10 12:00:00,7828,8076,7792,7896,197
1262,1262,1456,1456,2018-04-30 20:00:00,9201,9206,8882,8896,248
1263,1263,4223,4223,2020-02-05 08:00:00,9175,9408,9166,9385,160
1264,1264,5957,5957,2021-03-11 00:00:00,55588,56416,55129,55780,8
1265,1265,4903,4903,2020-07-13 16:00:00,9245,9264,9144,9193,8
1266,1266,3750,3750,2019-10-15 20:00:00,8084,8113,8066,8110,44
1267,1267,2596,2596,2019-01-21 16:00:00,3486,3489,3473,3479,8
1268,1268,3641,3641,2019-09-19 16:00:00,9988,10309,9971,10200,97
1269,1269,5805,5805,2021-02-04 12:00:00,37637,37715,36196,36973,8
1270,1270,2545,2545,2019-01-09 12:00:00,3952,3952,3918,3938,8
1271,1271,1326,1326,2018-03-30 04:00:00,6627,7193,6627,7013,455
1272,1272,3415,3415,2019-07-30 00:00:00,9459,9459,9323,9362,82
1273,1273,4499,4499,2020-04-09 08:00:00,7288,7288,7060,7261,163
1274,1274,77,77,2017-06-08 16:00:00,2740,2762,2708,2749,432
1275,1275,736,736,2017-11-15 16:00:00,7161,7344,7102,7242,359
1276,1276,5360,5360,2020-10-26 16:00:00,12836,13044,12768,12997,8
1277,1277,4736,4736,2020-06-03 20:00:00,9527,9633,9503,9578,77
1278,1278,6749,6749,2021-09-06 20:00:00,51925,52735,51820,52481,8
1279,1279,1116,1116,2018-02-11 20:00:00,8241,8277,7970,8162,68
1280,1280,6507,6507,2021-07-13 16:00:00,32776,32898,32163,32461,8
1281,1281,6868,6868,2021-10-04 00:00:00,47831,48121,47209,47714,8
1282,1282,2836,2836,2019-03-15 12:00:00,3821,3848,3819,3835,39
1283,1283,3285,3285,2019-06-28 08:00:00,11598,12036,11510,11581,198
1284,1284,7810,7810,2022-05-04 16:00:00,39147,39969,38592,39767,8
1285,1285,1564,1564,2018-05-24 20:00:00,7474,7551,7410,7487,248
1286,1286,1185,1185,2018-02-27 00:00:00,10316,10323,10083,10247,249
1287,1287,3926,3926,2019-11-26 04:00:00,7136,7282,7071,7105,190
1288,1288,1357,1357,2018-04-06 08:00:00,6526,6581,6437,6527,279
1289,1289,4054,4054,2019-12-26 08:00:00,7157,7166,7116,7143,44
1290,1290,6921,6921,2021-10-14 16:00:00,57061,58016,56792,57377,8
1291,1291,2463,2463,2018-12-19 16:00:00,3738,3764,3644,3672,8
1292,1292,3044,3044,2019-05-03 04:00:00,5423,5665,5412,5617,23
1293,1293,1766,1766,2018-07-11 12:00:00,6309,6328,6271,6283,167
1294,1294,2894,2894,2019-03-29 04:00:00,3961,3991,3951,3974,8
1295,1295,5089,5089,2020-08-25 16:00:00,11278,11293,11066,11207,8
1296,1296,7467,7467,2022-02-16 00:00:00,44167,44167,43653,43854,8
1297,1297,7965,7965,2022-06-08 16:00:00,30267,30394,29861,30139,8
1298,1298,5259,5259,2020-10-02 12:00:00,10471,10575,10419,10529,8
1299,1299,6497,6497,2021-07-12 00:00:00,34135,34621,34027,34262,8
1300,1300,1105,1105,2018-02-08 04:00:00,8105,8309,7831,8190,152
1301,1301,1400,1400,2018-04-17 12:00:00,8025,8053,7983,8041,235
1302,1302,1646,1646,2018-06-13 12:00:00,6394,6420,6068,6210,155
1303,1303,1509,1509,2018-05-11 16:00:00,8575,8612,8319,8371,255
1304,1304,4413,4413,2020-03-20 00:00:00,6178,6192,6014,6148,172
1305,1305,5801,5801,2021-02-03 20:00:00,37092,38171,37001,38084,8
1306,1306,307,307,2017-08-03 12:00:00,2733,2767,2730,2764,359
1307,1307,1469,1469,2018-05-03 00:00:00,9125,9215,9124,9196,169
1308,1308,4789,4789,2020-06-16 16:00:00,9435,9453,9400,9438,95
1309,1309,5939,5939,2021-03-08 00:00:00,51445,51798,50122,50423,8
1310,1310,3779,3779,2019-10-22 16:00:00,8152,8160,8020,8067,89
1311,1311,3337,3337,2019-07-11 00:00:00,11858,12017,11124,11332,162
1312,1312,3855,3855,2019-11-08 08:00:00,9002,9004,8885,8939,112
1313,1313,2431,2431,2018-12-12 12:00:00,3339,3427,3322,3380,8
1314,1314,1808,1808,2018-07-20 12:00:00,7402,7617,7378,7408,241
1315,1315,4557,4557,2020-04-23 00:00:00,7069,7134,7052,7078,163
1316,1316,886,886,2017-12-19 20:00:00,17598,17658,15811,16845,587
1317,1317,1166,1166,2018-02-22 00:00:00,10436,10746,10426,10671,154
1318,1318,7983,7983,2022-06-13 12:00:00,23591,24131,22555,23661,8
1319,1319,1922,1922,2018-08-16 12:00:00,6256,6365,6235,6339,8
1320,1320,4605,4605,2020-05-05 00:00:00,8855,9035,8773,9001,160
1321,1321,530,530,2017-09-28 12:00:00,4204,4212,4124,4155,432
1322,1322,2122,2122,2018-10-02 20:00:00,6480,6505,6427,6460,8
1323,1323,148,148,2017-06-27 04:00:00,2368,2396,2349,2367,204
1324,1324,461,461,2017-09-12 20:00:00,4179,4206,4100,4140,582
1325,1325,703,703,2017-11-08 08:00:00,7382,7513,7341,7471,527
1326,1326,2646,2646,2019-01-31 20:00:00,3364,3365,3346,3352,8
1327,1327,5752,5752,2021-01-24 20:00:00,31666,32828,31577,32574,1921
1328,1328,6378,6378,2021-06-14 20:00:00,39797,40800,39796,40324,8
1329,1329,2312,2312,2018-11-15 08:00:00,5475,5507,5289,5334,8
1330,1330,7457,7457,2022-02-14 08:00:00,42080,42549,41967,42499,8
1331,1331,2059,2059,2018-09-18 08:00:00,6196,6277,6177,6262,8
1332,1332,1529,1529,2018-05-17 00:00:00,8279,8403,8255,8257,115
1333,1333,1575,1575,2018-05-28 16:00:00,7143,7188,7127,7149,220
1334,1334,1244,1244,2018-03-12 12:00:00,9752,9762,8981,9151,153
1335,1335,4914,4914,2020-07-15 12:00:00,9181,9188,9121,9146,8
1336,1336,4815,4815,2020-06-23 00:00:00,9606,9612,9553,9571,91
1337,1337,6415,6415,2021-06-22 20:00:00,32858,33794,31690,33648,8
1338,1338,2457,2457,2018-12-18 16:00:00,3462,3490,3416,3446,8
1339,1339,6474,6474,2021-07-06 08:00:00,34954,34969,33719,34361,8
1340,1340,1378,1378,2018-04-11 20:00:00,6818,6894,6812,6854,157
1341,1341,6054,6054,2021-04-01 16:00:00,58725,58962,57929,58809,8
1342,1342,2805,2805,2019-03-08 12:00:00,3818,3837,3814,3823,37
1343,1343,480,480,2017-09-18 00:00:00,3773,3831,3765,3784,334
1344,1344,2507,2507,2018-12-31 12:00:00,3697,3739,3675,3695,8
1345,1345,4939,4939,2020-07-21 16:00:00,9305,9343,9296,9323,8
1346,1346,3318,3318,2019-07-07 20:00:00,11451,11521,11287,11368,87
1347,1347,3781,3781,2019-10-23 00:00:00,7976,7992,7877,7912,75
1348,1348,260,260,2017-07-24 16:00:00,2760,2772,2726,2760,324
1349,1349,2193,2193,2018-10-18 16:00:00,6374,6374,6296,6331,8
1350,1350,4748,4748,2020-06-07 20:00:00,9671,9732,9644,9718,104
1351,1351,328,328,2017-08-09 00:00:00,3380,3413,3349,3357,519
1352,1352,672,672,2017-11-01 04:00:00,6370,6452,6363,6449,262
1353,1353,7789,7789,2022-04-29 08:00:00,39364,39364,38642,38874,8
1354,1354,7979,7979,2022-06-12 20:00:00,27274,27435,26223,26229,8
1355,1355,3421,3421,2019-07-31 00:00:00,9653,9672,9589,9628,52
1356,1356,7188,7188,2021-12-14 16:00:00,46680,47821,46407,47747,8
1357,1357,7243,7243,2021-12-27 12:00:00,51097,51650,50979,51435,8
1358,1358,3902,3902,2019-11-20 04:00:00,8042,8073,8015,8019,61
1359,1359,5406,5406,2020-11-05 04:00:00,14284,14541,14240,14433,8
1360,1360,4317,4317,2020-02-27 00:00:00,8580,8701,8467,8654,97
1361,1361,2111,2111,2018-10-01 00:00:00,6579,6586,6550,6558,8
1362,1362,4001,4001,2019-12-12 16:00:00,7139,7191,7127,7188,57
1363,1363,1779,1779,2018-07-13 16:00:00,6198,6273,6066,6124,233
1364,1364,4172,4172,2020-01-23 20:00:00,8296,8368,8280,8339,86
1365,1365,7142,7142,2021-12-03 08:00:00,56544,57298,56408,56780,8
1366,1366,3483,3483,2019-08-14 08:00:00,10360,10587,10303,10531,89
1367,1367,7058,7058,2021-11-15 16:00:00,64201,64395,63570,63849,8
1368,1368,5154,5154,2020-09-09 12:00:00,10171,10264,10170,10224,8
1369,1369,4012,4012,2019-12-16 12:00:00,7040,7081,7015,7029,70
1370,1370,4593,4593,2020-05-01 00:00:00,8658,8744,8601,8737,182
1371,1371,7305,7305,2022-01-10 20:00:00,41667,42005,41472,41563,8
1372,1372,6772,6772,2021-09-10 16:00:00,45439,45780,45004,45032,8
1373,1373,4823,4823,2020-06-24 08:00:00,9460,9470,9213,9325,46
1374,1374,3009,3009,2019-04-25 08:00:00,5367,5413,5324,5402,10
1375,1375,723,723,2017-11-13 12:00:00,6685,6812,6416,6422,876
1376,1376,4082,4082,2020-01-02 20:00:00,6871,6913,6848,6863,65
1377,1377,2018,2018,2018-09-07 12:00:00,6366,6416,6302,6382,8
1378,1378,4803,4803,2020-06-19 00:00:00,9307,9313,9177,9238,78
1379,1379,4646,4646,2020-05-13 20:00:00,9245,9357,9223,9255,237
1380,1380,4729,4729,2020-06-02 16:00:00,9421,9484,9408,9464,60
1381,1381,5136,5136,2020-09-04 12:00:00,10454,10489,9893,10429,8
1382,1382,6164,6164,2021-04-27 08:00:00,54470,55304,54367,54862,8
1383,1383,3573,3573,2019-09-04 08:00:00,10452,10525,10430,10432,69
1384,1384,1,1,2017-05-23 00:00:00,2142,2202,2100,2192,311
1385,1385,3491,3491,2019-08-15 16:00:00,9994,10335,9915,10314,108
1386,1386,7720,7720,2022-04-14 04:00:00,41246,41315,41120,41134,8
1387,1387,1665,1665,2018-06-18 16:00:00,6577,6728,6577,6662,246
1388,1388,5954,5954,2021-03-10 12:00:00,55175,57095,55114,57022,8
1389,1389,156,156,2017-06-28 12:00:00,2544,2574,2514,2535,336
1390,1390,1429,1429,2018-04-24 08:00:00,9188,9298,9168,9298,228
1391,1391,33,33,2017-05-30 08:00:00,2271,2322,2237,2289,958
1392,1392,6776,6776,2021-09-13 04:00:00,44681,44934,44136,44346,8
1393,1393,108,108,2017-06-16 08:00:00,2469,2520,2404,2420,652
1394,1394,4855,4855,2020-07-01 16:00:00,9233,9238,9182,9184,76
1395,1395,5458,5458,2020-11-17 12:00:00,17071,17736,16924,17653,8
1396,1396,3055,3055,2019-05-07 00:00:00,5686,5904,5686,5831,11
1397,1397,3881,3881,2019-11-14 16:00:00,8574,8600,8553,8595,45
1398,1398,4805,4805,2020-06-19 08:00:00,9252,9374,9251,9321,72
1399,1399,4463,4463,2020-04-01 08:00:00,6263,6288,6166,6169,143
1400,1400,4909,4909,2020-07-14 16:00:00,9169,9223,9168,9216,8
1401,1401,7649,7649,2022-03-29 16:00:00,47400,47895,47167,47429,8
1402,1402,813,813,2017-12-04 00:00:00,11222,11525,11188,11515,409
1403,1403,3803,3803,2019-10-28 16:00:00,9320,9452,9296,9400,163
1404,1404,6923,6923,2021-10-15 00:00:00,57000,59657,56821,59541,8
1405,1405,7679,7679,2022-04-05 12:00:00,46720,46805,45609,45868,8
1406,1406,4931,4931,2020-07-20 08:00:00,9129,9136,9081,9103,8
1407,1407,4934,4934,2020-07-20 20:00:00,9117,9121,9098,9116,8
1408,1408,2257,2257,2018-11-02 08:00:00,6282,6289,6271,6285,8
1409,1409,1885,1885,2018-08-08 08:00:00,6453,6470,6389,6437,8
1410,1410,4056,4056,2019-12-26 16:00:00,7273,7370,7178,7187,120
1411,1411,2993,2993,2019-04-22 16:00:00,5246,5378,5246,5310,21
1412,1412,7825,7825,2022-05-09 00:00:00,34097,34195,33256,33601,8
1413,1413,2006,2006,2018-09-05 12:00:00,6925,6979,6804,6858,8
1414,1414,1350,1350,2018-04-05 04:00:00,6710,6831,6640,6791,330
1415,1415,5421,5421,2020-11-09 12:00:00,15556,15568,14809,15103,8
1416,1416,4394,4394,2020-03-16 20:00:00,4850,5041,4810,5029,185
1417,1417,4063,4063,2019-12-29 20:00:00,7334,7365,7252,7277,19
1418,1418,7850,7850,2022-05-13 04:00:00,30339,30916,30048,30215,8
1419,1419,3332,3332,2019-07-10 04:00:00,12973,13017,12741,12891,132
1420,1420,2567,2567,2019-01-15 00:00:00,3613,3627,3605,3609,8
1421,1421,6991,6991,2021-10-31 20:00:00,60893,61657,60863,61550,8
1422,1422,2357,2357,2018-11-26 12:00:00,3844,3860,3461,3703,8
1423,1423,2745,2745,2019-02-22 20:00:00,3871,3884,3868,3880,9
1424,1424,2930,2930,2019-04-08 04:00:00,5256,5257,5138,5177,21
1425,1425,4234,4234,2020-02-07 04:00:00,9722,9741,9674,9695,96
1426,1426,7434,7434,2022-02-08 16:00:00,42999,44399,42658,44215,8
1427,1427,4446,4446,2020-03-27 12:00:00,6588,6618,6531,6593,119
1428,1428,2610,2610,2019-01-24 00:00:00,3498,3498,3471,3480,8
1429,1429,535,535,2017-09-29 08:00:00,4108,4215,4087,4210,293
1430,1430,4670,4670,2020-05-19 20:00:00,9638,9749,9601,9689,156
1431,1431,2846,2846,2019-03-19 04:00:00,3897,3906,3893,3900,24
1432,1432,5080,5080,2020-08-24 04:00:00,11622,11753,11593,11730,8
1433,1433,6798,6798,2021-09-16 20:00:00,47115,47870,47103,47464,8
1434,1434,6084,6084,2021-04-08 12:00:00,57419,57922,57246,57689,8
1435,1435,6144,6144,2021-04-22 04:00:00,54237,54833,53092,53624,8
1436,1436,767,767,2017-11-22 16:00:00,8211,8219,8086,8196,294
1437,1437,1567,1567,2018-05-25 08:00:00,7389,7466,7272,7439,240
1438,1438,6842,6842,2021-09-27 20:00:00,42632,43344,42000,42281,8
1439,1439,531,531,2017-09-28 16:00:00,4155,4199,4142,4164,271
1440,1440,6234,6234,2021-05-12 16:00:00,54980,55282,53526,54423,8
1441,1441,3258,3258,2019-06-23 20:00:00,10968,11186,10493,10591,173
1442,1442,6837,6837,2021-09-27 00:00:00,43840,44300,43696,43982,8
1443,1443,6095,6095,2021-04-12 04:00:00,60075,61208,59991,60606,8
1444,1444,5094,5094,2020-08-26 12:00:00,11256,11485,11200,11416,8
1445,1445,5298,5298,2020-10-12 16:00:00,11539,11560,11516,11546,8
1446,1446,7079,7079,2021-11-19 04:00:00,56226,57350,55846,57002,8
1447,1447,6777,6777,2021-09-13 08:00:00,44346,44947,44161,44576,8
1448,1448,4894,4894,2020-07-10 04:00:00,9083,9136,9072,9114,53
1449,1449,6788,6788,2021-09-15 04:00:00,46816,47260,46654,46999,8
1450,1450,7863,7863,2022-05-17 04:00:00,30291,30691,30201,30495,8
1451,1451,1820,1820,2018-07-24 12:00:00,8157,8194,8066,8117,324
1452,1452,2231,2231,2018-10-29 00:00:00,6345,6356,6339,6346,8
1453,1453,1465,1465,2018-05-02 08:00:00,9051,9114,8999,9006,180
1454,1454,3222,3222,2019-06-13 20:00:00,8201,8274,8154,8164,14
1455,1455,131,131,2017-06-22 04:00:00,2598,2655,2597,2630,381
1456,1456,1672,1672,2018-06-19 20:00:00,6631,6678,6600,6602,199
1457,1457,5403,5403,2020-11-04 16:00:00,14021,14256,13939,14036,8
1458,1458,3807,3807,2019-10-29 08:00:00,9375,9443,9310,9355,106
1459,1459,187,187,2017-07-05 16:00:00,2578,2621,2575,2609,320
1460,1460,5934,5934,2021-03-05 08:00:00,46582,47825,46502,47618,8
1461,1461,6135,6135,2021-04-20 16:00:00,55784,57048,55573,56755,8
1462,1462,3918,3918,2019-11-24 20:00:00,6998,7043,6756,6832,89
1463,1463,7015,7015,2021-11-04 20:00:00,61315,61470,60808,60853,8
1464,1464,5362,5362,2020-10-27 00:00:00,13088,13113,13047,13113,8
1465,1465,1034,1034,2018-01-23 16:00:00,11304,11322,10840,11082,232
1466,1466,6349,6349,2021-06-08 04:00:00,32818,33305,32159,32891,8
1467,1467,2293,2293,2018-11-12 04:00:00,6306,6310,6279,6297,8
1468,1468,1899,1899,2018-08-10 16:00:00,6313,6375,6085,6128,8
1469,1469,1218,1218,2018-03-06 08:00:00,11212,11250,10811,10868,132
1470,1470,1225,1225,2018-03-07 12:00:00,10544,10667,9821,9888,158
1471,1471,1466,1466,2018-05-02 12:00:00,9006,9084,8954,9054,185
1472,1472,7023,7023,2021-11-08 00:00:00,64981,65584,64943,65148,8
1473,1473,7671,7671,2022-04-04 04:00:00,46026,46275,45911,46106,8
1474,1474,70,70,2017-06-07 12:00:00,2843,2849,2757,2811,510
1475,1475,4358,4358,2020-03-08 20:00:00,8215,8234,7945,8028,156
1476,1476,7597,7597,2022-03-17 00:00:00,40973,41413,40804,41307,8
1477,1477,1560,1560,2018-05-24 04:00:00,7655,7655,7302,7333,301
1478,1478,7569,7569,2022-03-10 12:00:00,39201,40205,38555,39093,8
1479,1479,631,631,2017-10-23 08:00:00,5837,5925,5785,5787,376
1480,1480,7820,7820,2022-05-06 08:00:00,36172,36396,35563,35799,8
1481,1481,6814,6814,2021-09-21 08:00:00,43210,43573,43019,43068,8
1482,1482,6414,6414,2021-06-22 16:00:00,32512,33265,32007,32858,8
1483,1483,6946,6946,2021-10-20 16:00:00,66403,66642,65609,65927,8
1484,1484,1778,1778,2018-07-13 12:00:00,6209,6210,6171,6198,121
1485,1485,4517,4517,2020-04-14 08:00:00,6738,6838,6722,6801,163
1486,1486,7793,7793,2022-05-01 20:00:00,38250,38764,38081,38626,8
1487,1487,356,356,2017-08-15 20:00:00,4071,4208,4057,4137,337
1488,1488,6231,6231,2021-05-12 04:00:00,57375,57513,56652,56932,8
1489,1489,7657,7657,2022-03-31 00:00:00,47114,47371,46951,46973,8
1490,1490,4329,4329,2020-03-02 00:00:00,8492,8592,8451,8585,116
1491,1491,4271,4271,2020-02-17 08:00:00,9754,9786,9534,9598,144
1492,1492,7257,7257,2021-12-29 20:00:00,47321,47430,45937,46639,8
1493,1493,7907,7907,2022-05-26 08:00:00,28917,29159,28698,28855,8
1494,1494,5914,5914,2021-03-02 00:00:00,49392,49781,48652,49146,8
1495,1495,6968,6968,2021-10-26 04:00:00,62402,63050,62148,62766,8
1496,1496,4916,4916,2020-07-15 20:00:00,9153,9172,9120,9150,8
1497,1497,2221,2221,2018-10-25 08:00:00,6342,6343,6329,6340,8
1498,1498,5485,5485,2020-11-23 20:00:00,18373,18472,18204,18355,8
1499,1499,863,863,2017-12-14 04:00:00,16497,17101,16301,16744,301
1500,1500,1165,1165,2018-02-21 20:00:00,10330,10496,10201,10434,169
1501,1501,5988,5988,2021-03-18 00:00:00,58901,59289,58571,58775,8
1502,1502,4742,4742,2020-06-04 20:00:00,9730,9805,9685,9754,137
1503,1503,4157,4157,2020-01-21 08:00:00,8583,8603,8536,8589,97
1504,1504,354,354,2017-08-15 12:00:00,4069,4092,3807,4084,568
1505,1505,2538,2538,2019-01-08 08:00:00,3935,3986,3931,3964,8
1506,1506,2838,2838,2019-03-17 20:00:00,3915,3926,3901,3924,22
1507,1507,4089,4089,2020-01-06 00:00:00,7315,7521,7308,7469,124
1508,1508,2923,2923,2019-04-05 00:00:00,4885,4900,4827,4888,11
1509,1509,7102,7102,2021-11-24 20:00:00,57369,58224,56815,57975,8
1510,1510,3380,3380,2019-07-22 04:00:00,10510,10593,10462,10499,87
1511,1511,363,363,2017-08-17 20:00:00,4326,4357,4259,4260,221
1512,1512,3536,3536,2019-08-27 04:00:00,10097,10182,10057,10129,45
1513,1513,5410,5410,2020-11-05 20:00:00,15073,15944,15073,15857,8
1514,1514,5652,5652,2020-12-30 20:00:00,28772,29275,28553,29108,8
1515,1515,420,420,2017-09-04 00:00:00,4588,4601,4537,4578,201
1516,1516,3746,3746,2019-10-15 04:00:00,8274,8282,8209,8232,55
1517,1517,1087,1087,2018-02-05 04:00:00,8228,8299,7730,7743,8
1518,1518,1387,1387,2018-04-13 08:00:00,8058,8146,7944,8124,346
1519,1519,1784,1784,2018-07-16 12:00:00,6543,6583,6520,6560,178
1520,1520,1944,1944,2018-08-22 04:00:00,6656,6666,6583,6612,8
1521,1521,7210,7210,2021-12-20 04:00:00,46937,46996,46079,46228,8
1522,1522,6387,6387,2021-06-16 08:00:00,40005,40131,38838,39026,8
1523,1523,5627,5627,2020-12-24 20:00:00,23497,23777,23350,23596,8
1524,1524,344,344,2017-08-13 20:00:00,4010,4124,4002,4080,491
1525,1525,4837,4837,2020-06-26 16:00:00,9087,9148,9071,9132,71
1526,1526,2945,2945,2019-04-10 16:00:00,5214,5403,5164,5244,29
1527,1527,3576,3576,2019-09-04 20:00:00,10572,10639,10454,10468,116
1528,1528,5233,5233,2020-09-28 04:00:00,10875,10896,10821,10844,8
1529,1529,2896,2896,2019-03-29 12:00:00,4026,4029,4014,4025,8
1530,1530,5085,5085,2020-08-25 00:00:00,11686,11712,11597,11625,8
1531,1531,6809,6809,2021-09-20 12:00:00,43461,44073,43086,43790,8
1532,1532,675,675,2017-11-01 16:00:00,6595,6634,6540,6580,369
1533,1533,2309,2309,2018-11-14 20:00:00,5354,5580,5323,5518,8
1534,1534,3097,3097,2019-05-16 00:00:00,8286,8330,7818,7920,10
1535,1535,539,539,2017-10-02 00:00:00,4418,4433,4383,4413,145
1536,1536,6263,6263,2021-05-19 08:00:00,40418,40657,32199,34272,8
1537,1537,7952,7952,2022-06-06 12:00:00,31321,31672,31075,31224,8
1538,1538,1514,1514,2018-05-14 12:00:00,8359,8754,8266,8707,329
1539,1539,719,719,2017-11-12 20:00:00,5891,6011,5602,6001,331
1540,1540,5938,5938,2021-03-07 20:00:00,50007,51648,49822,51445,8
1541,1541,4774,4774,2020-06-12 04:00:00,9294,9425,9275,9414,83
1542,1542,3837,3837,2019-11-05 08:00:00,9189,9280,9183,9244,76
1543,1543,6569,6569,2021-07-27 16:00:00,37593,38206,37340,37994,8
1544,1544,6861,6861,2021-10-01 00:00:00,43656,43739,43232,43564,8
1545,1545,4361,4361,2020-03-09 08:00:00,7926,7926,7713,7827,113
1546,1546,7215,7215,2021-12-21 00:00:00,46737,48770,46610,48519,8
